id,bank_reference,utr,amount_paise,transaction_date,narration,matched_settlement_id
30000000-0000-4000-8000-000000000984,BANKREF-S87UKBX3AV,755174030016,552545,2026-06-20,NEFT CR-ORD-2026-000984,20000000-0000-4000-8000-000000000984
30000000-0000-4000-8000-000000000985,BANKREF-02H7AB6J8G,696766337879,883935,2026-07-31,NEFT CR-ORD-2026-000985,20000000-0000-4000-8000-000000000985
30000000-0000-4000-8000-000000000986,BANKREF-F0Q8JRZOEJ,262079528120,73035,2026-08-13,NEFT CR-ORD-2026-000986,20000000-0000-4000-8000-000000000986
30000000-0000-4000-8000-000000000987,BANKREF-WGOSGJEU3W,695354719094,1315211,2026-06-20,NEFT CR-ORD-2026-000987,20000000-0000-4000-8000-000000000987
30000000-0000-4000-8000-000000000987D,BANKREF-H0K732NO6DD,509483378165,1315211,2026-06-22,NEFT CR-ORD-2026-000987,20000000-0000-4000-8000-000000000987
30000000-0000-4000-8000-000000000988,BANKREF-V48714NBI2,459526587831,144111,2026-07-21,NEFT CR-ORD-2026-000988,20000000-0000-4000-8000-000000000988
30000000-0000-4000-8000-000000000989,BANKREF-7ZVDIN7FM1,526907441061,1228702,2026-07-13,NEFT CR-ORD-2026-000989,20000000-0000-4000-8000-000000000989
30000000-0000-4000-8000-000000000990,BANKREF-IGYKK7DCU8,998263323010,1061444,2026-07-21,NEFT CR-ORD-2026-000990,20000000-0000-4000-8000-000000000990
30000000-0000-4000-8000-000000000991,BANKREF-5CWFZIWJOT,236317551121,269490,2026-08-02,NEFT CR-ORD-2026-000991,20000000-0000-4000-8000-000000000991
30000000-0000-4000-8000-000000000992,BANKREF-WXGD4PUH8W,571391815242,710233,2026-07-11,NEFT CR-ORD-2026-000992,20000000-0000-4000-8000-000000000992
30000000-0000-4000-8000-000000000993,BANKREF-R06G1GJRLY,154497171918,495035,2026-07-24,NEFT CR-ORD-2026-000993,20000000-0000-4000-8000-000000000993
30000000-0000-4000-8000-000000000994,BANKREF-MOG4Z206CG,317575827045,1405723,2026-06-19,NEFT CR-ORD-2026-000994,20000000-0000-4000-8000-000000000994
30000000-0000-4000-8000-000000000995,BANKREF-MBJLD2AONO,355562660962,1435015,2026-08-14,NEFT CR-ORD-2026-000995,20000000-0000-4000-8000-000000000995
30000000-0000-4000-8000-000000000996,BANKREF-0CIH8NX1KH,420219472337,1325457,2026-08-12,NEFT CR-ORD-2026-000996,20000000-0000-4000-8000-000000000996
30000000-0000-4000-8000-000000000997,BANKREF-86HEVWW5K4,781233595284,1247058,2026-08-23,NEFT CR-ORD-2026-000997,20000000-0000-4000-8000-000000000997
30000000-0000-4000-8000-000000000998,BANKREF-5OVDZ1KVH1,534639281709,1367253,2026-07-26,NEFT CR-ORD-2026-000998,20000000-0000-4000-8000-000000000998
30000000-0000-4000-8000-000000000999,BANKREF-H3G79HU2GG,597804644134,445238,2026-07-17,NEFT CR-ORD-2026-000999,20000000-0000-4000-8000-000000000999
30000000-0000-4000-8000-000000001000,BANKREF-3POF1F94T5,612060532541,468281,2026-06-29,NEFT CR-BATCHKTZO19,
30000000-0000-4000-8000-000000001001,BANKREF-M2Z9QNRBZX,768590035388,435377,2026-06-22,NEFT CR-BATCHVC7AE9,
30000000-0000-4000-8000-000000001002,BANKREF-2JZO764UGE,058725019183,604294,2026-08-21,NEFT CR-BATCHVKGCER,
30000000-0000-4000-8000-000000001003,BANKREF-2RXUVZZ08W,780887109414,623236,2026-07-27,NEFT CR-BATCHCRNYGR,
30000000-0000-4000-8000-000000001004,BANKREF-FTQGQQH70K,856505098762,1188181,2026-08-13,NEFT CR-BATCHZ50VQ2,
30000000-0000-4000-8000-000000001005,BANKREF-P96XJLCVW2,746307683444,412724,2026-08-12,NEFT CR-BATCHIS9EQP,
30000000-0000-4000-8000-000000001006,BANKREF-6MVN35IAZP,890425991324,323091,2026-08-04,NEFT CR-BATCH6QVCZ8,
30000000-0000-4000-8000-000000001007,BANKREF-XR3RFBIURE,561877449325,337346,2026-07-25,NEFT CR-BATCH9SAHJP,
30000000-0000-4000-8000-000000001008,BANKREF-5FHPE0C3CD,897979420435,498940,2026-06-17,NEFT CR-BATCH2N6SLK,
30000000-0000-4000-8000-000000001009,BANKREF-8UI3LAQVMX,048567329025,405401,2026-06-29,NEFT CR-BATCH68OSMJ,
30000000-0000-4000-8000-000000001010,BANKREF-ER0DRXDNOP,200266474323,636027,2026-07-30,NEFT CR-BATCHIL0PFF,
30000000-0000-4000-8000-000000001011,BANKREF-VLNZUQQN61,120061680004,752414,2026-06-25,NEFT CR-BATCHV3GD0Q,
30000000-0000-4000-8000-000000001012,BANKREF-6FT53L0UEJ,929251205277,966538,2026-08-09,NEFT CR-BATCHPJE7KF,
30000000-0000-4000-8000-000000001013,BANKREF-8OILM3ILBQ,366128506425,927678,2026-06-05,NEFT CR-BATCHKFDBM1,
30000000-0000-4000-8000-000000001014,BANKREF-CFCBEY9HRG,795897757586,1024146,2026-06-26,NEFT CR-BATCHT77YON,
30000000-0000-4000-8000-000000001015,BANKREF-ZA3MI7SUFA,280096359384,1076481,2026-07-08,NEFT CR-BATCHSLNMMW,
30000000-0000-4000-8000-000000001016,BANKREF-R0DRVCNIGM,322128566087,1376431,2026-08-20,NEFT CR-BATCH7GG6CE,
30000000-0000-4000-8000-000000001017,BANKREF-RPWSKV4W6V,018661833670,1286212,2026-07-04,NEFT CR-BATCHQ5H6VS,
30000000-0000-4000-8000-000000001018,BANKREF-7TFP9UOBX9,223063132624,1386976,2026-08-27,NEFT CR-BATCHHQTD33,
30000000-0000-4000-8000-000000001019,BANKREF-782MYDP2NF,748409919819,1348213,2026-06-10,NEFT CR-BATCH22L8UZ,
30000000-0000-4000-8000-000000001020,BANKREF-D5A47Q0M6Y,918084058485,634367,2026-07-22,NEFT CR-BATCHL0TA89,
30000000-0000-4000-8000-000000001021,BANKREF-XZNLAG991K,131665302868,1066815,2026-07-16,NEFT CR-BATCHQBP9MW,
30000000-0000-4000-8000-000000001022,BANKREF-HZE22BONJU,094923273760,1434429,2026-08-11,NEFT CR-BATCHSZHZUE,
30000000-0000-4000-8000-000000001023,BANKREF-AU5R5LG0Y9,209158089488,216175,2026-07-30,NEFT CR-BATCHBG03XJ,
30000000-0000-4000-8000-000000001024,BANKREF-SY2OPTFG2O,913324997723,1288653,2026-06-30,NEFT CR-BATCH3T6KB9,
30000000-0000-4000-8000-000000001025,BANKREF-7EJGM6KX24,729877477791,259527,2026-07-07,NEFT CR-BATCHRHSURP,
30000000-0000-4000-8000-000000001026,BANKREF-GE00FRO6XU,116774800897,446898,2026-08-26,NEFT CR-BATCHMFEHK3,
30000000-0000-4000-8000-000000001027,BANKREF-OV90KAF2FP,771167261302,705547,2026-06-02,NEFT CR-BATCHSLW4MS,
30000000-0000-4000-8000-000000001028,BANKREF-B0VK8F3XUV,017178393693,326411,2026-06-14,NEFT CR-BATCH16CZEO,
30000000-0000-4000-8000-000000001029,BANKREF-ERRGNT1JBH,353406128798,625775,2026-07-22,NEFT CR-BATCHGHZNZE,
30000000-0000-4000-8000-000000001030,BANKREF-8YL9IPPD71,776325341001,341447,2026-06-15,NEFT CR-BATCHZV2GWU,
30000000-0000-4000-8000-000000001031,BANKREF-69S0F25EMP,773216249352,341460,2026-06-15,NEFT CR-BATCHMS7WVF,
30000000-0000-4000-8000-000000001032,BANKREF-ESKL0EJ2AG,167163816227,390169,2026-07-26,NEFT CR-BATCH89XSBM,
30000000-0000-4000-8000-000000001033,BANKREF-975VNFWYRL,998997731574,390167,2026-07-26,NEFT CR-BATCHKBF51X,
30000000-0000-4000-8000-000000001034,BANKREF-XYYQ4PHHAC,097938715383,55557,2026-08-11,NEFT CR-BATCHOCMP4R,
30000000-0000-4000-8000-000000001035,BANKREF-HKRIAOI4PZ,164149293906,55548,2026-08-11,NEFT CR-BATCHOTGSWO,
30000000-0000-4000-8000-000000001036,BANKREF-J2B3UB2RC0,287346507497,270365,2026-08-16,NEFT CR-BATCHCPBDTG,
30000000-0000-4000-8000-000000001037,BANKREF-AZDKKQAHSU,712478436127,270293,2026-08-16,NEFT CR-BATCHC7C53D,
30000000-0000-4000-8000-000000001038,BANKREF-ACCIOWCS26,756740120626,925334,2026-07-09,NEFT CR-BATCHJL514E,
30000000-0000-4000-8000-000000001039,BANKREF-QD3YU2C5AJ,761376143346,925300,2026-07-09,NEFT CR-BATCH54A9TS,
30000000-0000-4000-8000-000000001040,BANKREF-D71P41BX17,856690124459,693439,2026-07-02,NEFT CR-BATCHRI45VN,
30000000-0000-4000-8000-000000001041,BANKREF-2GWH1RETME,148984663664,693383,2026-07-02,NEFT CR-BATCHJS5XJO,
30000000-0000-4000-8000-000000001042,BANKREF-10XDRSSA3J,942956813579,484294,2026-07-21,NEFT CR-BATCH7IW6S8,
30000000-0000-4000-8000-000000001043,BANKREF-9DLBT2LJCK,308759106810,484221,2026-07-21,NEFT CR-BATCHEPCVS4,
30000000-0000-4000-8000-000000001044,BANKREF-U583KZNCMK,767899961081,1430426,2026-07-02,NEFT CR-BATCHF22W2H,
30000000-0000-4000-8000-000000001045,BANKREF-HBN2X32VV8,344939799605,1430462,2026-07-02,NEFT CR-BATCHLER8M9,
30000000-0000-4000-8000-000000001046,BANKREF-SVHHBXCSXC,659491885549,811681,2026-08-31,NEFT CR-BATCH0WTJHL,
30000000-0000-4000-8000-000000001047,BANKREF-GT5NZA9S1R,955455122113,811690,2026-08-31,NEFT CR-BATCHU0WNSB,
30000000-0000-4000-8000-000000001048,BANKREF-QBBEJAGX3M,850958185835,1117392,2026-06-18,NEFT CR-BATCHKHA0T3,
30000000-0000-4000-8000-000000001049,BANKREF-TZYZCDKPLO,942460056996,1117379,2026-06-18,NEFT CR-BATCHBP8Z1Q,
30000000-0000-4000-8000-000000001050,BANKREF-LSL5N6HDQ8,579455493206,719300,2026-07-27,NEFT CR-ORD-2026-001050,20000000-0000-4000-8000-000000001050
30000000-0000-4000-8000-000000001051,BANKREF-IQD23OTH9R,243189449752,690653,2026-08-21,NEFT CR-ORD-2026-001051,20000000-0000-4000-8000-000000001051
30000000-0000-4000-8000-000000001052,BANKREF-ESQ17ZSBAF,897546547057,1329671,2026-06-04,NEFT CR-ORD-2026-001052,20000000-0000-4000-8000-000000001052
30000000-0000-4000-8000-000000001053,BANKREF-KSGV2F8N1R,894878167033,1118778,2026-06-08,NEFT CR-ORD-2026-001053,20000000-0000-4000-8000-000000001053
30000000-0000-4000-8000-000000001054,BANKREF-322O1LIYMW,391140876603,1346801,2026-06-27,NEFT CR-ORD-2026-001054,20000000-0000-4000-8000-000000001054
30000000-0000-4000-8000-000000001055,BANKREF-J2VHW4ANXR,254073931851,259414,2026-08-10,NEFT CR-ORD-2026-001055,20000000-0000-4000-8000-000000001055
30000000-0000-4000-8000-000000001056,BANKREF-Y8AVSKXG57,579868763765,378367,2026-07-26,NEFT CR-ORD-2026-001056,20000000-0000-4000-8000-000000001056
30000000-0000-4000-8000-000000001057,BANKREF-WZG1FYUHQN,670933647849,1409093,2026-06-15,NEFT CR-ORD-2026-001057,20000000-0000-4000-8000-000000001057
30000000-0000-4000-8000-000000001058,BANKREF-BAOD52SJYD,771355600366,761588,2026-08-23,NEFT CR-ORD-2026-001058,20000000-0000-4000-8000-000000001058
30000000-0000-4000-8000-000000001059,BANKREF-BNJWAGJM3P,780876779287,898146,2026-08-08,NEFT CR-ORD-2026-001059,20000000-0000-4000-8000-000000001059
30000000-0000-4000-8000-000000001060,BANKREF-8663OH4WLX,098956704585,1081783,2026-06-08,NEFT CR-ORD-2026-001060,20000000-0000-4000-8000-000000001060
30000000-0000-4000-8000-000000001061,BANKREF-XW41ZU4JO0,426961668344,1172881,2026-08-24,NEFT CR-ORD-2026-001061,20000000-0000-4000-8000-000000001061
30000000-0000-4000-8000-000000001062,BANKREF-MGS9VKQKRH,649199947027,1070000,2026-06-03,NEFT CR-ORD-2026-001062,20000000-0000-4000-8000-000000001062
30000000-0000-4000-8000-000000001063,BANKREF-TPGR68FQO0,344909704167,347268,2026-07-20,NEFT CR-ORD-2026-001063,20000000-0000-4000-8000-000000001063
30000000-0000-4000-8000-000000001064,BANKREF-U6MXSCUHWA,922134438680,680872,2026-06-07,NEFT CR-ORD-2026-001064,20000000-0000-4000-8000-000000001064
30000000-0000-4000-8000-000000001065,BANKREF-OLSG7D327K,505084285745,978255,2026-07-24,NEFT CR-ORD-2026-001065,20000000-0000-4000-8000-000000001065
30000000-0000-4000-8000-000000001066,BANKREF-NXPPBDSDHP,520419953525,290186,2026-08-04,NEFT CR-ORD-2026-001066,20000000-0000-4000-8000-000000001066
30000000-0000-4000-8000-000000001067,BANKREF-12XQFJO2L1,860350076354,735132,2026-06-16,NEFT CR-ORD-2026-001067,20000000-0000-4000-8000-000000001067
30000000-0000-4000-8000-000000001068,BANKREF-9BDVBMH08B,173501858966,383823,2026-07-27,NEFT CR-ORD-2026-001068,20000000-0000-4000-8000-000000001068
30000000-0000-4000-8000-000000001069,BANKREF-SMS4NQK612,253596102807,1194625,2026-06-29,NEFT CR-ORD-2026-001069,20000000-0000-4000-8000-000000001069
30000000-0000-4000-8000-000000001070,BANKREF-1M045V7WYH,760728249093,1366277,2026-06-10,NEFT CR-ORD-2026-001070,20000000-0000-4000-8000-000000001070
30000000-0000-4000-8000-000000001071,BANKREF-2C74N0CDRT,439613484122,431569,2026-07-03,NEFT CR-ORD-2026-001071,20000000-0000-4000-8000-000000001071
30000000-0000-4000-8000-000000001072,BANKREF-CVSYRPF35T,659405012604,1247742,2026-09-01,NEFT CR-ORD-2026-001072,20000000-0000-4000-8000-000000001072
30000000-0000-4000-8000-000000001073,BANKREF-SO2D0CFIZ1,960168682685,804456,2026-08-02,NEFT CR-ORD-2026-001073,20000000-0000-4000-8000-000000001073
30000000-0000-4000-8000-000000001074,BANKREF-399H5RGGOK,006359715143,470625,2026-06-22,NEFT CR-ORD-2026-001074,20000000-0000-4000-8000-000000001074
30000000-0000-4000-8000-000000001075,BANKREF-OFVF9BPMNO,667019400999,933927,2026-06-20,NEFT CR-ORD-2026-001075,20000000-0000-4000-8000-000000001075
30000000-0000-4000-8000-000000001076,BANKREF-T6FVQJSQUR,348119824777,1262192,2026-07-17,NEFT CR-ORD-2026-001076,20000000-0000-4000-8000-000000001076
30000000-0000-4000-8000-000000001077,BANKREF-8OANOZ6FWO,583009282542,1068279,2026-08-27,NEFT CR-ORD-2026-001077,20000000-0000-4000-8000-000000001077
30000000-0000-4000-8000-000000001078,BANKREF-2F1TF1WZ4L,025092273231,820078,2026-08-14,NEFT CR-ORD-2026-001078,20000000-0000-4000-8000-000000001078
30000000-0000-4000-8000-000000001079,BANKREF-QQFO6UMQJJ,971935928841,341642,2026-07-26,NEFT CR-ORD-2026-001079,20000000-0000-4000-8000-000000001079
